Name,Info,URL
"Dương Quý Phi","Dương Quý phi (chữ Hán: 楊貴妃, 719 – 756), còn gọi là Dương Ngọc Hoàn (楊玉環) hay Dương Thái Chân (楊太真), là một phi tần rất được sủng ái của Đường Huyền Tông Lý Long Cơ. Trong văn hóa Trung Hoa, bà được xếp vào một trong Tứ đại mỹ nhân của lịch sử Trung Quốc, có sắc đẹp được ví là Tu hoa (羞花), khiến hoa thu mình lại vì hổ thẹn.","https://nguoikesu.com/nhan-vat/duong-quy-phi"
"Dương Tam Kha","Dương Tam Kha (chữ Hán: 楊三哥), tức Dương Bình Vương (楊平王) là một vị vua Việt Nam, trị vì từ 944 đến 950, xen giữa nhà Ngô trong lịch sử Việt Nam.","https://nguoikesu.com/nhan-vat/duong-tam-kha"
"Dương Thanh","Khởi nghĩa Dương Thanh (819-820) do Dương Thanh, người ở Giao Châu (Nghệ Tĩnh) lãnh đạo chống chính quyền đô hộ nhà Đường.","https://nguoikesu.com/nhan-vat/duong-thanh"
"Dương Thị Bí","Dương Thị Bí (楊氏賁, ? - ?) là một tì thiếp của hoàng đế Lê Thái Tông. Bà đã sinh hạ hoàng nam Lệ Đức hầu. Ban đầu bà được phong làm Phi (妃), sau vì thiên tư kiêu ngạo nên bị giáng làm Chiêu nghi (昭儀). Sau nữa tiếp tục bị giáng làm thứ nhân, giam vào lãnh cung. Cuối cùng bà và con trai bị lưu đày tới Lạng Sơn.","https://nguoikesu.com/nhan-vat/duong-thi-bi"
"Dương Thu Hương","Dương Thu Hương (sinh năm 1947) là một nữ văn sĩ Việt Nam.","https://nguoikesu.com/nhan-vat/duong-thu-huong"
"Dương Tố","Dương Tố (chữ Hán: 楊素; ? - 606) tên chữ là Xử Đạo (處道), người đất Hoa Âm, Hoằng Nông (nay thuộc tỉnh Thiểm Tây), là quyền thần triều Tùy, có công lớn mà cũng có tội lớn trong lịch sử Trung Quốc.","https://nguoikesu.com/nhan-vat/duong-to"
"Dương Trí Trạch","Dương Trí Trạch (chữ Hán: 楊致澤, 1586-1662) là quan nhà Lê trung hưng trong lịch sử Việt Nam.","https://nguoikesu.com/nhan-vat/duong-tri-trach"
"Dương Trực Nguyên","Dương Trực Nguyên (1468-1509) là danh thần nhà Lê sơ trong lịch sử Việt Nam. Ông là thành viên hội Tao đàn Nhị thập bát Tú","https://nguoikesu.com/nhan-vat/duong-truc-nguyen"
"Dương Tu","Dương Tu (chữ Hán: 杨修; 175 - 219), biểu tự Đức Tổ (德祖), là một mưu sĩ của Tào Ngụy, phục vụ dưới trướng của Tào Tháo, về sau đi theo trợ giúp con thứ tư của Tào Tháo là Tào Thực trong giai đoạn tranh ngôi vị Thế tử giữa anh em Tào Phi cùng Tào Xung và Tào Chương.","https://nguoikesu.com/nhan-vat/duong-tu"
"Dương Tự Minh","Dương Tự Minh còn gọi là Đức Thánh Đuổm hay Cao Sơn Quý Minh, dân tộc Tày, người làng Quan Triều tỉnh Thái Nguyên (nay là phường Quan Triều, thành phố Thái Nguyên). Ông làm thủ lĩnh phủ Phú Lương xưa, gồm các châu: Thượng Nguyên, Vĩnh Thông, Quảng Nguyên, Cảm Hóa, Vạn Nhai, Tư Nông, Tuyên Hóa (thuộc Bắc Kạn, Thái Nguyên, Cao Bằng, Tuyên Quang và một phần Vĩnh Phúc, Phú Thọ, Lạng Sơn ngày nay) trong suốt ba đời vua nhà Lý: Lý Nhân Tông (1072-1128), Lý Thần Tông (1128-1138), Lý Anh Tông (1138-1175) .","https://nguoikesu.com/nhan-vat/duong-tu-minh"
"Dương Văn Minh","Dương Văn Minh (16 tháng 2 năm 1916 - 9 tháng 8 năm 2001) nguyên là một cựu tướng lĩnh Bộ binh của Quân đội Việt Nam Cộng hòa, cấp bậc Đại tướng. Ông xuất thân từ khóa đầu tiên ở trường Sĩ quan Võ bị do Chính quyền Pháp tại Liên bang Đông Dương mở ra ở miền Đông Nam phần Việt Nam với mục đích đào tạo người bản xứ trở thành sĩ quan phục vụ cho Quân đội Thuộc địa. Thời gian tại ngũ, ông luôn được đảm trách những chức vụ chuyên về lãnh vực Chỉ huy và Tham mưu. Ông là một trong số ít sĩ quan được phong cấp tướng thời Đệ nhất Cộng hòa (Thiếu tướng năm 1955) và cũng là một trong năm 5 quân nhân được thăng cấp Đại tướng trong Quân lực Việt Nam Cộng hòa. Ông cũng là một chính khách từng giữ vị trí Quốc trưởng trong giai đoạn (1963 - 1964) và là vị Tổng thống cuối cùng của Chính thể Việt Nam Cộng hòa. Dù chỉ giữ ngôi vị Tổng thống trong thời gian quá ngắn ngủi, vỏn vẹn 3 ngày (từ 28 tháng 4 đến 30 tháng 4 năm 1975), nhưng ông được xem là có công lớn cứu Thành phố Sài Gòn khỏi bị tàn phá bằng cách kêu gọi binh sĩ của Quân lực Việt Nam Cộng hòa ngừng bắn và đầu hàng vô điều kiện thể theo yêu cầu của Quân Giải phóng miền Nam khi họ bắt đầu tấn công vào thành phố này vào ngày 30 tháng 4 năm 1975 trong Chiến dịch Hồ Chí Minh.","https://nguoikesu.com/nhan-vat/duong-van-minh"
"Dương Vân Nga","Đại Thắng Minh hoàng hậu (chữ Hán: 大勝明皇后; ? - 1000), dã sử xưng gọi Dương Vân Nga (楊雲娥), là Hoàng hậu của 2 vị Hoàng đế thời kỳ đầu lập quốc trong Lịch sử Việt Nam là Đinh Tiên Hoàng và Lê Đại Hành. Bà đóng vai trò đặc biệt quan trọng trong việc chuyển giao quyền lực từ nhà Đinh sang nhà Tiền Lê.","https://nguoikesu.com/nhan-vat/duong-van-nga"
"Dương Vương","Dương Vương (chữ Hán: 陽王) là thụy hiệu của một số vị quân chủ.","https://nguoikesu.com/nhan-vat/duong-vuong"
"Dương Xá","Dương Xá là một xã thuộc huyện Gia Lâm, thành phố Hà Nội, Việt Nam.","https://nguoikesu.com/nhan-vat/duong-xa"
"Duy Tân","Duy Tân (chữ Hán: 維新; 19 tháng 9 năm 1900 – 26 tháng 12 năm 1945), tên khai sinh là Nguyễn Phúc Vĩnh San (阮福永珊), là vị Hoàng đế thứ 11 của nhà Nguyễn, ở ngôi từ năm 1907 đến năm 1916), sau vua Thành Thái.","https://nguoikesu.com/nhan-vat/duy-tan"
"Đặng Ất","Đặng Ất là giám sát ngự sử thời Lê sơ, đỗ hoàng giáp năm 1518.","https://nguoikesu.com/nhan-vat/dang-at"
"Đặng Chi","Đặng Chi (chữ Hán: 鄧芝; Phiên âm: Dèng Zhī; 178–251) là một đại thần, tướng lĩnh nhà Thục Hán thời kỳ Tam Quốc trong lịch sử Trung Quốc.","https://nguoikesu.com/nhan-vat/dang-chi"
"Đặng Công Chất","Đặng Công Chất (chữ Hán: 鄧公質, 1621 hay 1622 - 1683), người làng Phù Đổng, huyện Tiên Du, phủ Từ Sơn, trấn Kinh Bắc (nay thuộc xã Phù Đổng, huyện Gia Lâm, Hà Nội). Nguyên quán của ông là xã Thái Bát, huyện Bất Bạt (nay thuộc xã Tòng Bạt, huyện Ba Vì, thành phố Hà Nội). Đỗ trạng nguyên khoa Tân Sửu, niên hiệu Vĩnh Thọ thứ 4 (1661) thời vua Lê Thần Tông.","https://nguoikesu.com/nhan-vat/dang-cong-chat"
"Đặng Dĩnh Siêu","Đặng Dĩnh Siêu (Bính âm: 邓颖超, 4 tháng 2 năm 1904 – 11 tháng 7 năm 1992), là vợ của Thủ tướng đầu tiên Cộng hòa Nhân dân Trung Hoa Chu Ân Lai và cũng là nhà cách mạnh vô sản, nhà chính trị, nhà hoạt động xã hội nổi tiếng, người đi đầu trong phong trào phụ nữ Trung Quốc. Từng giữ qua các chức vụ: Ủy viên Bộ Chính trị Ban Chấp hành Trung ương Đảng Cộng sản Trung Quốc khóa XI, XII, Bí thư thứ hai Ủy ban Kiểm tra - Kỷ luật Trung ương Đảng, Chủ tịch Hội nghị Hiệp Chính từ năm 1983 – 1988 và là đảng viên Đảng Cộng sản Trung Quốc.","https://nguoikesu.com/nhan-vat/dang-dinh-sieu"
"Đặng Dung","Đặng Dung (chữ Hán: 鄧容, 1373 - 1414), là nhà thơ và là danh tướng nhà Hậu Trần trong lịch sử Việt Nam. Ông là con trai của Đặng Tất, người theo phò vua Giản Định đế của nhà Hậu Trần, sau bị Giản Định đế giết chết cùng với tướng Nguyễn Cảnh Chân. Giận vì cha mình chết oan, Đặng Dung cùng Nguyễn Cảnh Dị (con của Nguyễn Cảnh Chân) rời đi, lập Trần Quý Khoáng tức vua Trùng Quang tiếp tục khởi nghĩa.","https://nguoikesu.com/nhan-vat/dang-dung"
"Đặng Huấn","Đặng Huấn (?-1583) là đại thần có công giúp nhà Lê trung hưng thời chiến tranh Lê-Mạc trong lịch sử Việt Nam.","https://nguoikesu.com/nhan-vat/dang-huan"
"Đặng Kim Giang","Đặng Kim Giang (1910–1983) là một tướng lĩnh, nguyên là Phó Chủ nhiệm Tổng cục Hậu cần Quân đội Nhân dân Việt Nam, Thứ trưởng Bộ Nông trường. Ông là đại biểu Quốc hội khoá I, khoá II Việt Nam Dân chủ Cộng hòa và là một trong những nhân vật chính trong Vụ án Xét lại Chống Đảng.","https://nguoikesu.com/nhan-vat/dang-kim-giang"
"Đặng Lộ","Đặng Lộ (?-?) được cho là nhà thiên văn học đầu tiên của Việt Nam, làm quan dưới thời Trần Minh Tông và Trần Hiến Tông. Không ai rõ năm sinh, năm mất của Đặng Lộ nhưng nếu căn cứ vào những sự kiện xảy ra trong cuộc đời ông dưới các triều vua Trần thì có thể đoán ông sinh vào khoảng những năm cuối thế kỷ XIII..","https://nguoikesu.com/nhan-vat/dang-lo"
"Đặng Ma La","Đặng Ma La (chữ Hán: 鄧麻羅, 1234-1285) được cho là vị thám hoa đầu tiên của Đại Việt (tức Việt Nam thời nhà Trần).","https://nguoikesu.com/nhan-vat/dang-ma-la"
"Đặng Mậu Lân","Đặng Lân (鄧麟) hay Đặng Mậu Lân (鄧茂麟), tục gọi cậu Trời (? - ?) là em ruột Tuyên phi Đặng Thị Huệ, là Quận mã của chúa Trịnh Sâm. Ông nổi tiếng là người càn rỡ và dâm dật trong lịch sử phong kiến Việt Nam.","https://nguoikesu.com/nhan-vat/dang-mau-lan"
"Đặng Minh Khiêm","Đặng Minh Khiêm (鄧鳴謙, 1456?-1522?), tự Trinh Dự, hiệu Thoát Hiên; là danh thần và là danh sĩ Việt Nam thời Lê sơ.","https://nguoikesu.com/nhan-vat/dang-minh-khiem"
"Đặng Nhật Minh","Đặng Nhật Minh (sinh năm 1938) là đạo diễn nổi tiếng của nền điện ảnh Việt Nam với những bộ phim như Cô gái trên sông, Thương nhớ đồng quê, Mùa ổi... Đặc biệt với phim Bao giờ cho đến tháng Mười được nhiều hãng thông tấn đánh giá là một trong những phim hay nhất châu Á mọi thời đại. Hầu hết các bộ phim do ông làm đạo diễn đã đoạt nhiều giải thưởng tại các liên hoan phim trong và ngoài nước. Ông từng giữ chức vụ tổng thư ký Hội Điện ảnh Việt Nam và được phong tặng danh hiệu Nghệ sĩ nhân dân. Năm 2007, ông được Nhà nước Việt Nam phong tặng Giải thưởng Hồ Chí Minh chuyên ngành điện ảnh.","https://nguoikesu.com/nhan-vat/dang-nhat-minh"
"Đặng Nhượng","Đặng Nhượng là quan thứ sử Giao Châu vào cuối thời Tây Hán, tự cát cứ thời nhà Tân, và lại theo về quy phục nhà Đông Hán.","https://nguoikesu.com/nhan-vat/dang-nhuong"
"Đặng Phúc Thông","Đặng Phúc Thông (1906-1951), là một kỹ sư giao thông công chính, Thứ trưởng Bộ Giao thông công chính của Chính phủ Việt Nam Dân chủ Cộng hòa, thành viên Đảng Xã hội Việt Nam.","https://nguoikesu.com/nhan-vat/dang-phuc-thong"
"Đặng Siêu","Đặng Siêu (sinh ngày 8 tháng 02 năm 1979) là nam diễn viên, đạo diễn, nhà sản xuất người Trung Quốc, tốt nghiệp khoa diễn xuất Học viện Hý kịch Trung ương khóa 1998. Sau khi tốt nghiệp công tác tại Nhà hát kịch quốc gia Trung Quốc. Năm 2011, được bổ nhiệm làm phó chủ tịch Ủy ban công tác diễn viên, hiệp hội nghệ thuật gia truyền hình Trung Quốc. Năm 2013, thành lập công ty truyền thông hình ảnh Chanh Tử, tham gia lĩnh vực đạo diễn và sản xuất phim. Năm 2016, tổng doanh thu phòng vé các bộ phim Đặng Siêu tham gia đạt 10 tỉ NDT, trở thành diễn viên đại lục đầu tiên và duy nhất đến thời điểm hiện tại đạt đến con số này.","https://nguoikesu.com/nhan-vat/dang-sieu"
"Đặng Tất","Đặng Tất (chữ Hán: 鄧悉；1357 -1409) quê ở Hà Tĩnh, làm chức châu phán Hóa châu dưới triều nhà Hồ. Nhà Minh xâm chiếm Đại Ngu, họ Hồ thất bại, người Chiêm tiến quân chiếm lại đất cũ Thăng Hoa, Đặng Tất xin với Trương Phụ cho mình cai quản Hóa châu. Trương Phụ cho Đặng Tất làm Đại tri châu Hóa châu, người Chiêm rút binh về.","https://nguoikesu.com/nhan-vat/dang-tat"
"Đặng Thai Mai","Đặng Thai Mai (1902-1984), còn được biết đến dưới tên gọi Đặng Thái Mai và những bút danh Thanh Tuyền, Thanh Bình. Ông là giáo sư, nhà giáo, nhà văn, nhà phê bình văn học Việt Nam; và nguyên là Bộ trưởng Bộ Giáo dục, Viện trưởng đầu tiên của Viện Văn học Việt Nam.","https://nguoikesu.com/nhan-vat/dang-thai-mai"
"Đặng Thị Huệ","Đặng Thị Huệ (chữ Hán: 鄧氏惠, không rõ năm sinh năm mất), thông gọi Đặng Tuyên phi (鄧宣妃), là một cung tần của chúa Trịnh Sâm, và là mẹ của vị chúa tiếp theo Trịnh Cán. Trong hậu phủ chúa Trịnh, bà được đánh giá là một giai nhân bậc nhất của phủ chúa và cũng rất được chúa Trịnh Sâm sủng ái.","https://nguoikesu.com/nhan-vat/dang-thi-hue"
"Đặng Thị Ngọc Thịnh","Đặng Thị Ngọc Thịnh (sinh ngày 25 tháng 12 năm 1959) là một nữ chính khách Việt Nam. Bà hiện là ủy viên Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam khóa XII, Phó Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, đồng thời là Đại biểu Quốc hội Việt Nam khóa XIV nhiệm kì 2016-2021 thuộc đoàn đại biểu tỉnh Vĩnh Long.","https://nguoikesu.com/nhan-vat/dang-thi-ngoc-thinh"
"Đặng Thì Thố","Đặng Thì Thố (chữ Hán: 鄧時措, 1526 – ?) là trạng nguyên thứ 40 của Việt Nam. Ông là hậu duệ của Quốc công Đặng Tất, quê làng An Lạc (còn gọi là làng Thạc), huyện Thanh Lâm (nay thuộc xã An Châu, thành phố Hải Dương). Hiện nay, ở các xã An Châu, Nam Trung và Nam Chính (Nam Sách) vẫn còn gia phả ghi về cụ Tổ Đặng Thì Thố - giỗ ngày 12 tháng 10 âm lịch.","https://nguoikesu.com/nhan-vat/dang-thi-tho"
"Đặng Tiến Đông","Đặng Tiến Đông (1738-?) làm quan thời Lê-Trịnh, sau đầu quân Tây Sơn và trở thành danh tướng của lực lượng này. Thân thế và sự nghiệp của ông hiện vẫn còn gây nhiều tranh cãi trong giới sử học Việt Nam.","https://nguoikesu.com/nhan-vat/dang-tien-dong"
"Đặng Tiểu Bình","Đặng Tiểu Bình (nghe giản thể: 邓小平; phồn thể: 鄧小平; bính âm: Dèng Xiǎopíng; 22 tháng 8 năm 1904 - 19 tháng 2 năm 1997) có tên khai sinh là Đặng Tiên Thánh, khi đi học mới đổi là Đặng Hi Hiền (邓希贤), là một lãnh tụ của Đảng Cộng sản Trung Quốc. Tên gọi Đặng Tiểu Bình được ông dùng từ năm 1927, sau khi Tưởng Giới Thạch đàn áp phong trào cách mạng Cộng sản tại Thượng Hải.","https://nguoikesu.com/nhan-vat/dang-tieu-binh"
"Đặng Trần Thường","Đặng Trần Thường (1759-1813) là công thần khai quốc nhà Nguyễn trong lịch sử Việt Nam, người huyện Chương Đức (nay là huyện Chương Mỹ, Hà Nội.","https://nguoikesu.com/nhan-vat/dang-tran-thuong"
"Đặng Văn Chân","Đặng Văn Chân(鄧文真), một tướng lĩnh cao cấp của phong trào Tây Sơn.","https://nguoikesu.com/nhan-vat/dang-van-chan"
"Đặng Văn Hiếu","Đặng Văn Hiếu (sinh năm 1953) là một Thượng tướng Công an Nhân dân Việt Nam. Ông nguyên là Ủy viên Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam khóa X, XI, nguyên Thứ trưởng Thường trực Bộ Công an Việt Nam, Phó Bí thư Đảng ủy Công an Trung ương (2011-2016), Chủ nhiệm Ủy ban Kiểm tra Đảng ủy Công an Trung ương (2011-2016), Đại biểu Quốc hội Việt Nam khóa XIII.","https://nguoikesu.com/nhan-vat/dang-van-hieu"
"Đặng Văn Quang","Đặng Văn Quang có thể là:","https://nguoikesu.com/nhan-vat/dang-van-quang"
"Đặng Văn Việt","Đặng Văn Việt (sinh năm 1920) là một cựu trung tá Quân đội Nhân dân Việt Nam. Ông nguyên là trung đoàn trưởng đầu tiên của Trung đoàn 174 - một trong 3 trung đoàn chủ lực đầu tiên của Quân đội Nhân dân Việt Nam. Ông từng được người Pháp mệnh danh là ""Con hùm xám đường số 4"" do thành tích chỉ huy đơn vị mình trong Chiến dịch Biên giới thu đông 1950, bắt sống cả hai chỉ huy binh đoàn Pháp là các Trung tá Marcel Lepage và Pierre Charton.","https://nguoikesu.com/nhan-vat/dang-van-viet"
"Đặng Vũ Hiệp","Đặng Vũ Hiệp (1928-2008) (Bí danh: Đặng Hùng) là Thượng tướng Quân đội Nhân dân Việt Nam.","https://nguoikesu.com/nhan-vat/dang-vu-hiep"
